"zip","renter","hs_graduate","college_graduate","median_household_income"
"89433","0.3631332696080897","0.3533083645443196","0.062265917602996254","42479.0"
"89434","0.38864871296553366","0.2816287772998939","0.15947047980785342","53631.0"
"89436","0.29287381937811735","0.23457258952644972","0.1985721338244788","75784.0"
"89438","","","",""
"89439","0.31826861871419476","0.18181818181818182","0.15126050420168066","57500.0"
"89440","","","","71445.0"
"89441","0.19166247273947323","0.2849727813647297","0.1531839473351057","79756.0"
"89442","0.4155722326454034","","","30500.0"
"89444","0.18586912886391008","0.30903790087463556","0.09620991253644315","45045.0"
"89445","0.26950678496868474","0.365295887662989","0.08575727181544635","67421.0"
"89446","","","",""
"89447","0.3959474958582898","0.3671082057457423","0.08171340099776363","43358.0"
"89448","0.3209150326797386","0.13882702301410543","0.30734966592427615","96250.0"
"89449","0.588292055323255","0.15165876777251186","0.24170616113744076","51550.0"
"89450","","","","61856.0"
"89451","0.3535626247212114","0.11198574186840933","0.33937323629882665","74823.0"
"89460","0.31458906802988595","0.28766369538901726","0.12853527016617144","53458.0"
"89501","0.7529817953546767","0.28661995328661993","0.17917917917917917","20808.0"
"89502","0.6615223527269416","0.2642122175503367","0.12029535432263358","34095.0"
"89503","0.5537882608526982","0.2360942293222203","0.18851652485964","40908.0"
"89506","0.3329727826130704","0.31352321148239515","0.12323390894819466","56274.0"
"89508","0.14356022689356024","0.2645838418354894","0.11569441054430071","65539.0"
"89509","0.47760695187165775","0.1494429815677537","0.23917358719870366","50960.0"
"89510","0.12139423076923077","0.38592420726991494","0.18020108275328692","62262.0"
"89511","0.2717382858030927","0.15284027741013287","0.30006882312456984","81833.0"
"89512","0.6343531894173023","0.3009744665104231","0.09855680276304428","30754.0"
"89519","0.25521154557789566","0.11266939804601324","0.3028679483138985","99405.0"
"89521","0.2967715840564789","0.1782745624451443","0.25716350869946825","81269.0"
"89523","0.4585676327009825","0.1743182129642319","0.27385683614270706","63725.0"
"89701","0.4279465271248109","0.3196908675302057","0.10732556873843474","47679.0"
"89702","","","",""
"89703","0.2853540447851523","0.17956777996070727","0.2174197773411919","66875.0"
"89704","0.07875579086697551","0.18629979936944682","0.26311263972484955","90441.0"
"89705","0.3683724367263994","0.2262420382165605","0.15821656050955413","61686.0"
"89706","0.4987412012536608","0.2971453926933886","0.10360893358970566","39405.0"
"89801","0.2990365925800727","0.26024243245073475","0.13157716530100902","73034.0"
"89815","0.15096846374379413","0.26413286489939314","0.15224103055466837","91031.0"
"89820","0.21438953488372092","0.3728908886389201","0.05061867266591676","81571.0"
"89821","","","","83875.0"
"89822","0.2723809523809524","0.4002616088947024","0.032047089601046436","79000.0"
"89823","","","","106477.0"
"89825","0.6187739463601533","","","38903.0"
"89826","","","",""
"89828","","","","91337.0"
"89830","","","",""
"89831","","","",""
"89832","0.5084134615384616","0.3068833652007648","0.0869980879541109","33203.0"
"89833","","","",""
"89834","","","",""
"89835","0.36982065553494126","0.2730290456431535","0.0987551867219917","47426.0"
"89883","0.3481790767803294","0.3079483978360383","0.039950062421972535","43077.0"
"90001","0.6303479749001711","0.2322016721560679","0.03898530529516088","33887.0"
"90002","0.5949989876493217","0.2751233103656011","0.03388681802778719","30413.0"
"90003","0.6440198678407643","0.25726129909284234","0.04953026999380872","30805.0"
"90004","0.8184571987242159","0.17847833351899298","0.2426868664364487","40612.0"
"90005","0.9124623247280829","0.2223231149208194","0.2208702600610199","31142.0"
"90006","0.9166333666333666","0.24944654892507503","0.12515373640970137","31521.0"
"90007","0.8745186740986078","0.20913720497502694","0.16203114288512388","22304.0"
"90008","0.600006391205701","0.21625481455835893","0.1554074522871857","36564.0"
"90010","0.7864625302175665","0.1826828468350279","0.34437520498524105","45786.0"
"90011","0.7124782834875982","0.21244875792719245","0.027066325636803196","30251.0"
"90012","0.8735352642051736","0.19102574785434548","0.18610949087576034","31576.0"
"90013","0.8716657126502576","0.16973555337904014","0.24828599412340843","19887.0"
"90014","0.91005291005291","0.13298685417303577","0.27300519718740446","23642.0"
"90015","0.8465447154471545","0.1523809523809524","0.1943019943019943","29684.0"
"90016","0.6099366427032447","0.23231618346761404","0.1255788872676521","38330.0"
"90017","0.9709665256190038","0.1693868548742832","0.16604700989350304","22754.0"
"90018","0.6650659270145516","0.2536991946057314","0.10314041331085722","33864.0"
"90019","0.711358492874182","0.20129258957143753","0.21601723452761917","46571.0"
"90020","0.8967506445108099","0.21527239410811191","0.2886743251814786","38849.0"
"90021","0.9033674963396779","0.20642570281124498","0.157429718875502","12813.0"
"90022","0.6345052662809673","0.24435613633039155","0.05231849431956702","37916.0"
"90023","0.7244213571804313","0.21200792552992634","0.04519795132528319","35736.0"
"90024","0.698782196357366","0.07618423924907225","0.34905042567125083","57202.0"
"90025","0.7421193977282733","0.07998359310910583","0.3780421110199617","71183.0"
"90026","0.7754210668022856","0.16489566255793714","0.256056834051855","47993.0"
"90027","0.7596237433965629","0.15378773992510933","0.32676948859619265","51595.0"
"90028","0.9359647577092511","0.16353653753976208","0.3179223495577149","33582.0"
"90029","0.8956075299486594","0.19345591833881004","0.21334685031112355","33912.0"
"90031","0.6824852593573859","0.198437139117715","0.10589729771344984","34994.0"
"90032","0.5048867170146601","0.2461395410619998","0.10590110583468934","45457.0"
"90033","0.8091907016788635","0.20829423229625352","0.06283837435934454","27622.0"
"90034","0.7751174124944616","0.12634656109013903","0.31343798913543874","58004.0"
"90035","0.6282812862974148","0.11849875333537466","0.3731682778531123","73794.0"
"90036","0.7852871946105354","0.0997913769123783","0.4273643949930459","69894.0"
"90037","0.719591749104061","0.24513982456622763","0.047955564110319794","27179.0"
"90038","0.9041896836214937","0.17939086294416243","0.22309644670050763","33800.0"
"90039","0.527227991460723","0.14287020945760542","0.3020671361931766","70560.0"
"90040","0.5226598219298949","0.25641970758078386","0.04472293893598722","44964.0"
"90041","0.4487930455546021","0.1501903961228426","0.28905593195193113","63358.0"
"90042","0.5642492806696312","0.20787735849056604","0.1738443396226415","49630.0"
"90043","0.4437213044918824","0.1956760352569433","0.12037252619324797","38180.0"
"90044","0.6629326257498847","0.29793674208318166","0.060614188011264586","29206.0"
"90045","0.45653894870170997","0.12358322096286307","0.3285105142315682","75684.0"
"90046","0.7237140211588092","0.10314216955001589","0.4302547336875085","57941.0"
"90047","0.4180860367301045","0.26495726495726496","0.10618625488513965","39269.0"
"90048","0.6733580824052431","0.09169381107491857","0.3825732899022801","78940.0"
"90049","0.39937756318897066","0.04473469991859691","0.40246429364315844","115629.0"
"90056","0.2870337477797513","0.10580912863070539","0.2847111394829237","84099.0"
"90057","0.9548145356184733","0.2085345704117946","0.1427300457549568","27890.0"
"90058","0.8934086629001883","0.11246418338108882","0.05945558739255014","17018.0"
"90059","0.5582617110993341","0.251588639605758","0.04236372282021355","32506.0"
"90061","0.6112493595842787","0.2896034847223112","0.06392928063544936","33731.0"
"90062","0.552795222263268","0.27696751586324464","0.06160621270953689","34588.0"
"90063","0.6364919544556319","0.20684866656146442","0.051222976171690075","40006.0"
"90064","0.4020606577061626","0.10192116421504475","0.3460712977019316","87283.0"
"90065","0.528207352781694","0.18928725170653712","0.19306930693069307","54078.0"
"90066","0.605949561820476","0.12800564162060102","0.3185468277258354","68132.0"
"90067","0.22834984920292978","0.16344725111441308","0.39177810797424467","97891.0"
"90068","0.4686204431736955","0.07778216481471036","0.4289017993118619","73693.0"
"90069","0.6003002251688767","0.09696370724207984","0.4261241970021413","78979.0"
"90071","","","",""
"90073","","","",""
"90077","0.186994686994687","0.05961844197138315","0.31844197138314784","164281.0"
"90079","","","",""
"90089","","","",""
"90090","","","",""
"90094","0.5316775728732898","0.0178497301784973","0.39310917393109174","104367.0"
"90095","","","",""
"90201","0.7612663947536789","0.22368260285210592","0.04714527587230106","37254.0"
"90210","0.26724850711988973","0.15163934426229508","0.30647299903567987","145227.0"
"90211","0.6340584545575871","0.11298034354524526","0.3258367274659111","69638.0"
"90212","0.6559832501207924","0.07803403493058665","0.3482982534706673","92476.0"
"90220","0.40983111576319975","0.25137890690289155","0.06100618418853418","47882.0"
"90221","0.4688277890925549","0.24747102565820325","0.03872177932605346","41960.0"
"90222","0.4938263686219172","0.2895367412140575","0.05334322227293473","37881.0"
"90230","0.46991931897592276","0.10722954230235783","0.2895284327323162","74823.0"
"90232","0.5348671880049117","0.1434861434861435","0.28058361391694725","77004.0"
"90240","0.3257289158928503","0.23130693863519167","0.17910960866326706","76907.0"
"90241","0.5539119461581604","0.2564532467078836","0.15274721436305844","57372.0"
"90242","0.4731806184012066","0.2542077990846855","0.1358220810166799","58669.0"
"90245","0.5346427929816157","0.1302656064963627","0.32050414481475215","85727.0"
"90247","0.5604515425566031","0.28693633141879504","0.17240009776365636","42926.0"
"90248","0.26513111975271714","0.24318716281643382","0.19905934430764974","53306.0"
"90249","0.3742145593869732","0.25616601462833816","0.14288144242218065","51181.0"
"90250","0.6488370355347288","0.2449019963403175","0.1415077232488749","46172.0"
"90254","0.435595992639542","0.08663462787374984","0.45492921158592026","111187.0"
"90255","0.6575864010510228","0.20144669485866903","0.04420209214333407","35917.0"
"90260","0.6255639097744361","0.23459871272822802","0.13831603835544462","51648.0"
"90262","0.5409236870532874","0.263732981556612","0.044503073898001344","43231.0"
"90263","","","",""
"90265","0.254851681333411","0.11737370709039124","0.3252885624344176","123681.0"
"90266","0.26172712460337877","0.06371025579727468","0.4227030042234441","143527.0"
"90270","0.7098040668172896","0.21620918433719266","0.04078314036685313","35532.0"
"90272","0.20258255715495344","0.04075761208343323","0.3981659074562455","166021.0"
"90274","0.1331019421261992","0.08058432934926958","0.3748207171314741","157465.0"
"90275","0.18841168874647282","0.1008152522788548","0.3387790473745025","118790.0"
"90277","0.48799631982979214","0.09965164541950786","0.3634005336495701","100080.0"
"90278","0.428149409172842","0.12203086865353546","0.3388676910384655","107010.0"
"90280","0.5083572873416374","0.25018361137341305","0.059385164201028226","43552.0"
"90290","0.1901887960383782","0.11988434163701067","0.3271797153024911","99505.0"
"90291","0.6237018708056836","0.0977133864099241","0.4083040177744862","80111.0"
"90292","0.7111487280763624","0.07675378266850069","0.38982118294360385","100507.0"
"90293","0.5041275030649776","0.09601586102719033","0.40020770392749244","82055.0"
"90301","0.7243145265701874","0.22335678736914363","0.09666209026943538","37424.0"
"90302","0.6825178577417083","0.1863613487669854","0.15309511826874686","41426.0"
"90303","0.6273035700516617","0.2211377937588288","0.08135353794786182","39671.0"
"90304","0.6631920839942594","0.23784949046250325","0.05180297883459629","36412.0"
"90305","0.32232620320855615","0.18163940287834093","0.18852239206221508","65633.0"
"90401","0.9536002263403593","0.11238641798182687","0.38004144747329827","62703.0"
"90402","0.2543044077134986","0.07541713014460512","0.35672969966629586","134638.0"
"90403","0.7387102149641727","0.0708314561746008","0.4047154227361466","78151.0"
"90404","0.7508462455303934","0.14659590043923865","0.34004392386530014","66623.0"
"90405","0.6042841437032308","0.07803050816860728","0.365060023467822","77948.0"
"90501","0.5581643038034603","0.19589736359791343","0.2216974481883547","61536.0"
"90502","0.34533026857004595","0.22731488638120265","0.2719894883289535","64232.0"
"90503","0.47333333333333333","0.15581213917927914","0.34410984552972385","76431.0"
"90504","0.37337979946197114","0.21615089127713755","0.23721351806292892","73380.0"
"90505","0.40721748959281007","0.15991704374057314","0.3376696832579186","86588.0"
"90506","","","",""
"90601","0.3763274992583803","0.233234369542438","0.1645127488648271","71366.0"
"90602","0.5885130428051707","0.262874946545299","0.10660394648420796","48109.0"
"90603","0.211255498811751","0.2174821002386635","0.17959427207637232","88862.0"
"90604","0.33786960287022144","0.2706324684510293","0.12269664594423557","65295.0"
"90605","0.35128211384097396","0.29818332892699323","0.1100200173735695","65952.0"
"90606","0.3199688230709275","0.3057828317847733","0.09906161882309435","64393.0"
"90620","0.30634606938954767","0.2353015873015873","0.23104761904761906","81609.0"
"90621","0.6336807075926089","0.21450151057401812","0.2347609738759552","56201.0"
"90623","0.32022110811158244","0.19647218453188603","0.26657620985979197","82182.0"
"90630","0.3457375528296052","0.19675588960518106","0.265559549627165","81889.0"
"90631","0.42469121262531834","0.24773860477430173","0.17411640118254423","67797.0"
"90638","0.22243235692334143","0.23999630348396636","0.17925022333117704","78373.0"
"90640","0.5268649517684888","0.29124469127736036","0.134176506277127","45898.0"
"90650","0.3521887738799539","0.2713482137514212","0.11269523068637424","59756.0"
"90660","0.2998304596781933","0.301076311451566","0.08528071366236789","55758.0"
"90670","0.3253740846864056","0.3126979556579326","0.10432863038679335","54674.0"
"90680","0.5241530635991888","0.23112187081487587","0.11790460492428145","48384.0"
"90701","0.46551404754553877","0.23802083333333332","0.18845486111111112","60749.0"
"90703","0.22722143864598027","0.14710281409262133","0.30824839352980277","89720.0"
"90704","0.8273039345128069","0.3024210094378334","0.11858842839556832","60333.0"
"90706","0.5752863186472844","0.2887471661334407","0.12416043392588512","48823.0"
"90710","0.48867673179396093","0.2375271754278388","0.16957466971403087","52294.0"
"90712","0.24698007471980074","0.22581826504921035","0.20022888532845046","80150.0"
"90713","0.23265696377350473","0.2249088066701407","0.20281396560708703","86543.0"
"90715","0.4661364802462801","0.22522522522522523","0.18827301878149336","63604.0"
"90716","0.6110133089219069","0.2854473253912637","0.08128941836019622","37543.0"
"90717","0.562638502522514","0.2597037793667007","0.19247957099080695","56103.0"
"90720","0.31823261011267345","0.14877197691585023","0.28244530935444906","95455.0"
"90723","0.6121322850920902","0.25845966864965136","0.06051301733512442","45792.0"
"90731","0.685520856082114","0.23971263806079562","0.15433486462711368","50879.0"
"90732","0.3273367415838719","0.17823912905880118","0.240901322868536","84679.0"
"90740","0.2595394324403394","0.1470311027332705","0.2804702614216975","54864.0"
"90742","","","","88833.0"
"90743","","","","131389.0"
"90744","0.5843100622168955","0.29108764128219383","0.05645111481687357","41569.0"
"90745","0.31639884920356465","0.2288446255992207","0.18241944166730756","71443.0"
"90746","0.15188161656749866","0.1961832469129203","0.1877906665953921","77260.0"
"90747","","","",""
"90755","0.5621810367982809","0.2063380281690141","0.23647887323943662","65935.0"
"90802","0.7950366431198244","0.17320227978567285","0.22497525681717348","42829.0"
"90803","0.5045675226779098","0.09794109782650216","0.34435998319263533","75197.0"
"90804","0.7967797085916967","0.18613354343116015","0.18893047075044317","44877.0"
"90805","0.5336317549347428","0.2428049003474127","0.09398427500457122","44815.0"
"90806","0.6364468202942523","0.22415193594553823","0.11851622635670908","44144.0"
"90807","0.416945034922563","0.1847983753988976","0.2325831986406399","72010.0"
"90808","0.21682789766749636","0.1508884252931444","0.24131357456298108","96360.0"
"90810","0.4123989218328841","0.25075717085337607","0.1210137181542847","49517.0"
"90813","0.8713500812052939","0.2054380664652568","0.07447129909365559","30936.0"
"90814","0.6864667231877914","0.11818623706687036","0.3228942434553156","55116.0"
"90815","0.33915971776779985","0.14904136473429952","0.27317330917874394","78137.0"
"90822","","","",""
"90831","","","",""
"91001","0.24063979737914326","0.13856274142349026","0.257314414655601","86310.0"
"91006","0.3034882615720939","0.16957931717863256","0.299567606521935","83986.0"
"91007","0.4131331414498086","0.17612406828564559","0.3181854612486976","71557.0"
"91008","0.27818853974122","","","90000.0"
"91010","0.35992194655728565","0.2532822448864597","0.16605623485659549","60793.0"
"91011","0.1098569621484869","0.056879380302471416","0.40081150866838805","156933.0"
"91016","0.46956458424348335","0.20840738209159262","0.23021189336978812","70307.0"
"91020","0.6205803462570105","0.17348664186675686","0.29945891105850525","69067.0"
"91024","0.32526296699310847","0.10361763296597988","0.3618830857690465","92384.0"
"91030","0.516783762685402","0.11009324390642893","0.3251540432957086","79089.0"
"91040","0.27902910624292915","0.25839983904500036","0.20991214539601635","71411.0"
"91042","0.4612978889757623","0.2533997509339975","0.15526774595267745","58020.0"
"91046","","","","15568.0"
"91101","0.8393479648450926","0.1038961038961039","0.3299709998739125","61180.0"
"91103","0.5458068928829274","0.18436862997532455","0.1696169938847763","62037.0"
"91104","0.44816823171538156","0.1764963663586897","0.24778147025526787","71429.0"
"91105","0.36899138649624896","0.09108341323106424","0.32502396931927136","107209.0"
"91106","0.6284395973154362","0.1033686871462329","0.2731219431774468","74756.0"
"91107","0.36203843801307023","0.13201071488364305","0.29118533400301355","83904.0"
"91108","0.12758001794795093","0.06648374841705361","0.338750527648797","134286.0"
"91201","0.6752390516526219","0.18690517142529525","0.20851966517601192","49215.0"
"91202","0.5920792947677733","0.19414579228820714","0.26360821840698","63037.0"
"91203","0.7347944399499889","0.24769184949865977","0.2240643303881664","41400.0"
"91204","0.8458394338701806","0.22698090207232832","0.17830150345388054","42277.0"
"91205","0.847800741918389","0.21182607426862188","0.20179470343620048","36971.0"
"91206","0.617705094475006","0.1758744189590795","0.29147298635982627","52277.0"
"91207","0.34127062543226955","0.1817720877170744","0.28672835593864876","89333.0"
"91208","0.2821611329287159","0.13422874093605802","0.33948582729070537","103860.0"
"91210","","","","158162.0"
"91214","0.2489567931657631","0.1501989083171431","0.31501526505689703","87612.0"
"91301","0.21334002393175588","0.14918112534457598","0.3061996648829793","114417.0"
"91302","0.24966347295906247","0.10913418625409105","0.3134186254091044","114688.0"
"91303","0.7158116703539823","0.2341419395933967","0.17039120972450766","45793.0"
"91304","0.5163345404903206","0.2301140304636129","0.1865826928945981","61339.0"
"91306","0.4239879813134119","0.27150158618258724","0.171278345670309","61529.0"
"91307","0.18953634085213034","0.1893707668778676","0.26070570242516933","100075.0"
"91311","0.2990766760337214","0.19771822951512377","0.26789675692806086","80593.0"
"91316","0.45132245357343836","0.16061676839061997","0.3293102657060254","61539.0"
"91320","0.22188005754360726","0.1419405784226631","0.28121606948968514","106813.0"
"91321","0.4990197880291613","0.17702080134022058","0.18362883335660105","59549.0"
"91324","0.464072502337625","0.19769980299238593","0.2576540120334381","61958.0"
"91325","0.5137325666748226","0.20226612978743327","0.24726097949246184","60774.0"
"91326","0.2755216759439524","0.15005350863782296","0.3473857208377924","101073.0"
"91330","","","",""
"91331","0.4013518632983072","0.26194230738599256","0.07256972650961278","51986.0"
"91335","0.47540897444320346","0.24823323255858737","0.15480156361325606","51206.0"
"91340","0.42922557380802473","0.27172521039151115","0.08228137577753385","54182.0"
"91342","0.3230408506984578","0.2621289169873557","0.12999931280923585","60361.0"
"91343","0.5039927317936211","0.2395822898928178","0.17344485625563458","55956.0"
"91344","0.2594321057070565","0.22946624099627977","0.25197224347642544","79680.0"
"91345","0.2587322843432653","0.259149515496116","0.14230800032033314","61728.0"
"91350","0.16418620265204498","0.20090417441270914","0.24302856177116783","100387.0"
"91351","0.37321972376880247","0.25066187594553707","0.15747919818456885","68197.0"
"91352","0.4426173126115088","0.2663192182410423","0.11921824104234528","51154.0"
"91354","0.22226062910473557","0.14194509470100022","0.32709087039795703","112524.0"
"91355","0.39811978134198356","0.15710114611931844","0.2762452608184076","88861.0"
"91356","0.4305118722565928","0.18325456398850895","0.2894541747752757","68078.0"
"91360","0.2952624901252005","0.15723501688003477","0.24574656549787746","91456.0"
"91361","0.2286895210308777","0.12735014739600392","0.33730756632820175","104807.0"
"91362","0.26628412351220065","0.1379228109225327","0.3125322946063039","103958.0"
"91364","0.30388345850473636","0.18726108069015393","0.32673829941109617","92830.0"
"91367","0.4307626249373822","0.14408712693160278","0.3398335849905227","80083.0"
"91371","","","",""
"91377","0.27582734778814527","0.0993681206685691","0.3653689359967387","120696.0"
"91381","0.2586988664366683","0.1250099912077372","0.30796898729118377","114610.0"
"91384","0.1933564487821583","0.21965133017006985","0.17497467612091486","101505.0"
"91387","0.3923648427643568","0.20211875204776295","0.2234882958971932","82745.0"
"91390","0.09780548628428928","0.21100985404163888","0.23634881825590873","106374.0"
"91401","0.6844258230860769","0.2080619177698396","0.21016319955172655","50418.0"
"91402","0.6424289551816768","0.24706670362158167","0.13661770140428678","37190.0"
"91403","0.4681201829946833","0.12074077927482703","0.3562919419445456","80890.0"
"91405","0.7435075529280792","0.23263950138178396","0.14194155347797965","39013.0"
"91406","0.5951010524355034","0.2302138217501603","0.17075074572774665","49835.0"
"91411","0.6657075701086076","0.1906884015480239","0.25366482936554474","45667.0"
"91423","0.5599462939794331","0.10588003933136676","0.3738839724680433","79028.0"
"91436","0.1590909090909091","0.08130001951981261","0.33076322467304314","135585.0"
"91501","0.6661171450737006","0.20607951151523196","0.27550275436384153","60158.0"
"91502","0.8922691182615963","0.21277073280215464","0.24812030075187969","40057.0"
"91504","0.45910586724456215","0.16949531040643145","0.25943501563197857","70608.0"
"91505","0.4626580226904376","0.174931129476584","0.28534612992090996","76357.0"
"91506","0.38160789844851906","0.16296677447809468","0.26036459864745665","71495.0"
"91601","0.7713505135681824","0.18441051136363637","0.27169744318181815","48499.0"
"91602","0.628626907073509","0.1197283531409168","0.38743633276740236","65920.0"
"91604","0.4641081994928149","0.11209670406122271","0.3977737194538655","90801.0"
"91605","0.5988090394644376","0.24183642275518996","0.14679154044965678","42254.0"
"91606","0.6582604337525059","0.2456902223976839","0.17591130411896302","41498.0"
"91607","0.6578464673913044","0.15054630127171773","0.3300644814615798","53531.0"
"91608","","","",""
"91701","0.22767599085174295","0.21315092674315975","0.20061047366872609","80149.0"
"91702","0.4403751756354811","0.30795768825022096","0.1166709434607818","55651.0"
"91706","0.41878471858295774","0.3162948553453913","0.08880013244484913","51706.0"
"91708","0.1556442417331813","0.19091639871382637","0.17282958199356913","120284.0"
"91709","0.20587458048148832","0.16656949275216631","0.2972114437363035","96914.0"
"91710","0.2989047323827237","0.24755711775043937","0.14026362038664322","72620.0"
"91711","0.299802266093343","0.10495701638082204","0.24994653778709208","89161.0"
"91722","0.3022790311972777","0.272943456050731","0.14831777347190417","66512.0"
"91723","0.5452217064190812","0.22735764763219884","0.162212655348875","60911.0"
"91724","0.29096424868476634","0.2276893114904342","0.1991064268530187","76065.0"
"91730","0.5124929374097558","0.23039563812971067","0.17921697097431902","61063.0"
"91731","0.6059030689250378","0.2749890452310239","0.08608014022104289","35120.0"
"91732","0.5631143678814564","0.2855486481152556","0.10292086046970594","41020.0"
"91733","0.5918372023741321","0.24343097702157515","0.06753201192773198","39379.0"
"91737","0.24966590676833583","0.17236142748671224","0.23976403247473863","96421.0"
"91739","0.25325252103035684","0.1658076315570704","0.2253304514090947","104659.0"
"91740","0.33363221706756074","0.23187381017133532","0.16246940440576557","67063.0"
"91741","0.25123522668880194","0.14796662582414377","0.25170663399264837","84957.0"
"91744","0.3252837282707081","0.29770653240286543","0.07045147437202673","58641.0"
"91745","0.24564137349441767","0.21758010226367583","0.2519335029163134","78000.0"
"91746","0.23186103882937378","0.31117966952520393","0.06865718468939552","60178.0"
"91748","0.35153909607953804","0.21267718166484184","0.2677181664841831","58502.0"
"91750","0.2749664265657429","0.16294349540078842","0.22402611165274894","75635.0"
"91752","0.2958467991473561","0.282947850752782","0.12442723107135065","64849.0"
"91754","0.45235474370035406","0.22852164046036635","0.2201734478845842","57463.0"
"91755","0.5054463784390791","0.26311974485358075","0.20315067169227796","49220.0"
"91759","","","","55536.0"
"91761","0.35201664749272515","0.24989535370447885","0.1179014929538161","61975.0"
"91762","0.5147745221573464","0.2907831376193292","0.0893525949705725","49930.0"
"91763","0.39879737708486385","0.2944396551724138","0.10926724137931035","49653.0"
"91764","0.5136760867097946","0.2715357525646915","0.10332261521972133","50902.0"
"91765","0.22759898617707824","0.14038581577148293","0.33858454953482153","90522.0"
"91766","0.49451932732698756","0.24437222195669836","0.12051331071070115","49895.0"
"91767","0.46818315110384984","0.24556096277785086","0.12715375509667237","50551.0"
"91768","0.4751836760884212","0.2614167035343853","0.11851742614167035","44859.0"
"91770","0.4958800659189453","0.2765574202618399","0.12931640453387225","46729.0"
"91773","0.24756159779118272","0.18929383048564935","0.22544398619644812","77742.0"
"91775","0.31488853503184716","0.1891993350136751","0.31801362149407414","75876.0"
"91776","0.5700275246519334","0.274852751041517","0.19982761097543456","46746.0"
"91780","0.34611859066170153","0.2035689883847112","0.25834974478517747","63410.0"
"91784","0.13142680952748015","0.1724193032917865","0.25737722382017686","96260.0"
"91786","0.5820330134055625","0.24664070962264703","0.16961854855235808","50395.0"
"91789","0.17586912065439672","0.14341173783968944","0.35771376374253744","93301.0"
"91790","0.29162190014690725","0.27946980660439413","0.1610314432311538","70888.0"
"91791","0.28998082016622523","0.22887609106451903","0.20678484657608207","71528.0"
"91792","0.450272226167529","0.2132739975117236","0.25337352856732703","66489.0"
"91801","0.6081647155627034","0.21751943498805956","0.24272140643259996","51793.0"
"91803","0.5043589484667945","0.24663839003700028","0.184053785759408","56928.0"
"91901","0.2674670668667667","0.22481232714342156","0.175345713156855","79859.0"
"91902","0.2666416550541323","0.19441720105620522","0.2137306676725764","86913.0"
"91905","0.2446601941747573","","",""
"91906","0.36634283923534944","0.30136383633963926","0.0774307083150022","49276.0"
"91910","0.5213879907928525","0.2273631258773982","0.15613788800499143","53890.0"
"91911","0.4878570560350067","0.23432579714517376","0.11100635453396941","49156.0"
"91913","0.26429984660871886","0.1381339108464176","0.26497022198159176","84469.0"
"91914","0.11524315488353086","0.1494475138121547","0.2613259668508287","122931.0"
"91915","0.2406756562903457","0.13812429941462198","0.35508780670070994","101760.0"
"91916","0.16501650165016502","0.1823734729493892","0.19895287958115182","69821.0"
"91917","","","","68167.0"
"91931","","","","24839.0"
"91932","0.6861990689084683","0.21947578959937908","0.11212609708042272","46659.0"
"91934","","","","25288.0"
"91935","0.14115523465703972","0.26872690628149143","0.15905273765535774","94069.0"
"91941","0.4041534039988875","0.1830152262491958","0.2316534419901351","70130.0"
"91942","0.5517016730077656","0.18391784813275058","0.2403084248303308","53213.0"
"91945","0.41301486528336945","0.2931717812252293","0.10848148567546144","55801.0"
"91948","","","",""
"91950","0.6465273357380296","0.27858944713054445","0.10334769812907295","41403.0"
"91962","0.26581632653061227","0.20083391243919388","0.19041000694927032","100786.0"
"91963","0.29538216560509556","","","38088.0"
"91977","0.43632746345714335","0.24084842585239644","0.13348874145041884","59762.0"
"91978","0.3737238321130246","0.2498814604077762","0.18618618618618618","63047.0"
"91980","","","",""
"92003","0.2363724071394115","0.20369818073367135","0.2579779302117507","67280.0"
"92004","0.5269303201506591","0.25380228136882127","0.1335551330798479","30969.0"
"92007","0.3735940909853953","0.09147251233788592","0.3818432227705727","98935.0"
"92008","0.5177456207159178","0.14548428670566074","0.24556359670863487","71347.0"
"92009","0.26512834769715504","0.09306539285126009","0.3500247076264207","103792.0"
"92010","0.31783402001177163","0.1528933617185988","0.2947551770853493","91849.0"
"92011","0.35459977082992306","0.10122358175750834","0.34154908963175457","102844.0"
"92014","0.25374669409344697","0.06143344709897611","0.35882298680933494","116995.0"
"92019","0.35146211016183926","0.25095082404750785","0.18893040635217187","74099.0"
"92020","0.6256728705625726","0.2598814229249012","0.157374661951321","50166.0"
"92021","0.5465535492382984","0.30765831763529383","0.11904928021581897","48281.0"
"92024","0.2904190998947607","0.10679046563192905","0.338109756097561","94598.0"
"92025","0.6190943502032805","0.17157914668013127","0.1615438020701843","48259.0"
"92026","0.40261246413965696","0.20049882629107982","0.18430164319248826","55937.0"
"92027","0.44589003810560696","0.21867855832463098","0.13132567525613165","53397.0"
"92028","0.35864817064075516","0.2143848847036098","0.18851865266207896","57970.0"
"92029","0.2355538595726123","0.1724491289708681","0.24483970136144048","78210.0"
"92036","0.27619363395225466","0.303863002787734","0.14854639585822382","48555.0"
"92037","0.4129004305559317","0.05417863347870794","0.3678332092330603","96220.0"
"92040","0.36320565704183855","0.3189498673369641","0.13259321323837453","65360.0"
"92054","0.6412736899401257","0.20973388037791243","0.16076335303195693","51139.0"
"92055","","0.3329886246122027","0.11685625646328852",""
"92056","0.3892169687908802","0.2111807900519912","0.19764699576566436","62263.0"
"92057","0.3590564990962292","0.22100815458729176","0.18489113760529644","64177.0"
"92058","0.708326230426418","0.27083056478405315","0.14387596899224805","45048.0"
