"zip","renter","mortgage","hs_graduate","college_graduate","median_income","household_size"
"77068","0.41413583655438985","0.5470468431771894","0.21263921263921265","0.24617974617974617","","2.81"
"77069","0.4118712391190045","0.5669576325314031","0.15721058265789875","0.31480348677167763","","2.15"
"77070","0.43214029330325093","0.703798505170472","0.21459979705421112","0.2698871498416408","35837.0","2.64"
"77071","0.3767752715121136","0.6887592788971368","0.21447114056890362","0.22231427782380558","","2.78"
"77072","0.5211821301101781","0.6141751627564181","0.25415901630223114","0.10888555054804429","","3.33"
"77073","0.4154527104258372","0.842050979814351","0.3244217482727546","0.11685190747972364","","3.44"
"77074","0.6423666742961777","0.5181758096497026","0.2834689747233346","0.1377513671790897","18990.0","2.87"
"77075","0.40402233037503577","0.6735677821894498","0.30512082133466883","0.10646467175827386","","3.37"
"77076","0.48175790193571405","0.47145922746781116","0.3279900690846287","0.032275474956822106","","3.65"
"77077","0.5964219116370955","0.6229292375205705","0.1441021171887015","0.3120161993130671","38698.0","2.18"
"77078","0.4166876099522493","0.43209876543209874","0.3717195045139618","0.058366575687591855","","3.44"
"77079","0.3720091673032849","0.5829031851945109","0.12351019281211173","0.4099673277805899","","2.67"
"77080","0.6406003330377803","0.5805386620330147","0.30335229999314456","0.10680743127442244","","3.16"
"77081","0.9446408338998413","","0.2817469122106353","0.12099696767990534","18491.0","2.69"
"77082","0.6022886370848812","0.679858934169279","0.23571800421952488","0.2338274378716059","27522.0","2.53"
"77083","0.27395572349776154","0.7186291143535799","0.22353097169123334","0.19652604362334533","","3.5"
"77084","0.3369125658746873","0.772398414271556","0.24536803629947063","0.20520859591630955","","3.08"
"77085","0.2691292875989446","0.688135593220339","0.281000481000481","0.11717171717171718","","3.61"
"77086","0.36291031910776483","0.7052654109589042","0.3288650580875782","0.05886207923741436","","3.61"
"77087","0.46224995821028586","0.43385590981152017","0.29164935604486913","0.06924248719013987","","3.38"
"77088","0.3688517054334835","0.5712773125421119","0.30986416750696955","0.09997627380034403","21966.0","3.31"
"77089","0.3181766229807985","0.6712992593947152","0.2593278645144218","0.14092499485460586","28652.0","3.17"
"77090","0.7360759493670886","0.7148569670870502","0.24894276853679165","0.15910158819659806","25801.0","2.46"
"77091","0.5682436583867287","0.4282178217821782","0.3133513193393433","0.08955714943738896","","2.59"
"77092","0.6531566425053947","0.5080708661417322","0.30488919848491447","0.11284775131699247","","2.78"
"77093","0.4044511740812844","0.3141831238779174","0.2937373903734508","0.032651212582863264","19012.0","3.64"
"77094","0.1350331580150926","0.6924265842349304","0.08161526665530755","0.4285227466348611","","2.91"
"77095","0.23347322000142257","0.7712675093952853","0.18890584566385774","0.2883683896224537","","2.95"
"77096","0.46945869425055364","0.5316229935519275","0.15625","0.281003937007874","33696.0","2.47"
"77098","0.6508861174926157","0.5772428884026258","0.028796068796068795","0.37454545454545457","55651.0","1.6"
"77099","0.5038703018835469","0.6677852348993288","0.27544418198623805","0.11095135394200814","20081.0","3.0"
"77201","","","","","",""
"77301","0.4973546745245111","0.6076906459278462","0.2760376878023937","0.08199643493761141","18491.0","3.1"
"77302","0.20709196891191708","0.5730027548209367","0.3366015719957864","0.12827161494206304","","2.97"
"77303","0.21750040914298183","0.5585016835016835","0.33658536585365856","0.08703465982028241","","2.99"
"77304","0.37520443575730983","0.6123841175441666","0.2328304304770781","0.22123842255490184","","2.5"
"77306","0.19466882067851374","0.42729864575908766","0.3635265700483092","0.04755434782608696","","3.22"
"77316","0.12753200453735214","0.649954421148587","0.3179981861653887","0.1930084920438618","33771.0","2.91"
"77318","0.23884738527214514","0.555183199285076","0.3462148236226714","0.19490685691636941","","2.57"
"77320","0.3212071103761885","0.4405500586952876","0.38674527949847004","0.11321740428390178","26803.0","2.46"
"77326","","","","","",""
"77327","0.27032500246962365","0.39321893735786645","0.4040396455924313","0.0739600540621715","22414.0","2.96"
"77328","0.18233442380099993","0.5165082541270636","0.42885355979065864","0.06527105756887529","27097.0","3.33"
"77331","0.107559926244622","0.4297994269340974","0.4325460368294636","0.12349879903923139","","2.41"
"77334","","","","","","1.35"
"77335","0.13444676409185805","","0.4793846153846154","0.05169230769230769","","2.84"
"77336","0.21258460767109552","0.6856127886323268","0.3293519695044473","0.1625158831003812","36107.0","2.81"
"77338","0.4196753089411195","0.7420136908157444","0.2808808200138985","0.14841035441278666","25971.0","2.96"
"77339","0.3265519439133206","0.6786110830725749","0.16733923216467364","0.2890303950242494","","2.58"
"77340","0.5293693693693694","0.5081652257444764","0.29868020304568527","0.18436548223350255","20871.0","2.29"
"77342","","","","","",""
"77345","0.13053021469236573","0.7135493372606775","0.10316024686103427","0.3981166205575654","49209.0","2.94"
"77346","0.16967496834107218","0.788399222294232","0.1919104291484805","0.26507983842546157","","3.17"
"77350","","","","","11750.0","2.93"
"77351","0.20956696181516327","0.37770006171569637","0.36804979253112036","0.08398340248962656","23193.0","2.39"
"77354","0.14155606818658437","0.6336783096162139","0.2512457142857143","0.21152","","3.12"
"77355","0.16942085532859","0.6900774102744546","0.29921625544267055","0.18124818577648766","","3.04"
"77356","0.15962811219665932","0.6510325516275813","0.229181189339911","0.26537615957960214","","2.54"
"77357","0.23949463161791928","0.5089302861532552","0.3481169660978727","0.059836127189355784","","3.21"
"77358","0.2914409534127844","0.41085840058694056","0.31306715063520874","0.07622504537205081","","2.37"
"77359","","","","","36596.0","2.67"
"77360","0.22595078299776286","0.31335898845519516","0.38870880605078334","0.07239330091842247","","2.19"
"77362","0.1492688870836718","0.7392638036809815","0.349009900990099","0.10572842998585573","","3.33"
"77363","0.20164046479835954","","0.3233082706766917","0.0625","21898.0","2.46"
"77364","0.07960199004975124","","0.3001543209876543","0.0763888888888889","24049.0","2.29"
"77365","0.2432519051349619","0.576764705882353","0.28395192460422514","0.12325938476200561","26017.0","2.96"
"77367","","","","","23523.0","2.28"
"77368","","","","","","2.01"
"77369","","","","","17074.0","2.05"
"77371","0.27474115097519863","0.28267634854771784","0.5178046989720999","0.01817180616740088","","3.22"
"77372","0.23197591506892726","0.4322867110688233","0.3919686829145094","0.055183735320116174","23148.0","3.12"
"77373","0.30189251377914134","0.7473133894859134","0.3151107373142697","0.15133165124754697","","3.02"
"77374","","","","","22853.0","3.11"
"77375","0.31197517342095654","0.7744562305796635","0.2940090123365591","0.20868730147004505","","3.16"
"77376","","","","","17878.0","2.78"
"77377","0.20846432889963723","0.7324279247081249","0.1679649464459591","0.2954722492697176","","3.21"
"77378","0.2674506567636339","0.592274678111588","0.38234317955526054","0.12335435335767231","25271.0","3.03"
"77379","0.20295064879528538","0.7123322360091162","0.16569480034704706","0.30437238958051693","45239.0","2.99"
"77380","0.5315971037567763","0.6538713195201745","0.16110800223838836","0.24840514829322888","35317.0","2.43"
"77381","0.21711922811853893","0.7160835160644484","0.1185481698164043","0.37419652823216965","42730.0","2.63"
"77382","0.2069169059053956","0.7801628423390081","0.07754177035193743","0.45307500888730895","","3.1"
"77384","0.33678795672895073","0.5606750602732387","0.22595494613124387","0.2888344760039177","50205.0","2.24"
"77385","0.17887192271735744","0.7584103189820464","0.21487774554496478","0.20693465948335404","","3.16"
"77386","0.2415593220338983","0.8436911487758946","0.17106219122348154","0.3001671025864574","","3.17"
"77388","0.1387071815432229","0.7356517698086903","0.19821826280623608","0.22699749443207126","","2.89"
"77389","0.10467349551856595","0.7971119133574007","0.17326268145940277","0.3403433239498813","","3.09"
"77396","0.3912563966825481","0.7593743066341246","0.2527093759321247","0.16057402313326483","","2.98"
"77401","0.10439287879622995","0.6550099655734735","0.05311163128581806","0.31762046977157155","","2.77"
"77406","0.0819300518134715","0.7833317584805821","0.1887628783643479","0.2927082501397652","","2.97"
"77407","0.1834942237695838","0.8507128309572302","0.12621685129238","0.300226586102719","","3.3"
"77412","","","","","23438.0","2.84"
"77414","0.4046155216965161","0.4036897440983932","0.340622929092114","0.1317428760768721","21403.0","2.73"
"77415","","","","","41196.0","2.87"
"77417","0.2521194249907851","","0.33876404494382023","0.07528089887640449","","2.53"
"77418","0.287207617470503","0.448566610455312","0.244605358435916","0.17624909485879797","29329.0","2.42"
"77419","0.26874536005939126","","","","24231.0","3.11"
"77420","0.14250972762645914","","0.34788634788634787","0.04227304227304227","","2.56"
"77422","0.17705564606019034","0.37864864864864867","0.3973941368078176","0.06301246770751433","24626.0","2.57"
"77423","0.35736450144807613","0.49848024316109424","0.3500156396621833","0.10603690960275258","22099.0","2.9"
"77426","0.1553686293913904","","0.4020066889632107","0.13846153846153847","27540.0","2.58"
"77428","","","","","",""
"77429","0.16101337626001302","0.7560861641979347","0.17985086723942292","0.33198249311071487","47987.0","3.06"
"77430","0.15026833631484796","","0.3888888888888889","0.11685823754789272","","2.85"
"77432","","","","","","3.94"
"77433","0.15098609255912626","0.8352032370792717","0.19381016787333916","0.3059378895165354","","3.31"
"77434","0.23375262054507337","0.4679715302491103","0.3772533595542445","0.07079646017699115","","3.1"
"77435","0.34972796517954297","0.39285714285714285","0.37174959871589086","0.13804173354735153","","2.81"
"77436","","","","","",""
"77437","0.31991701244813275","0.41724137931034483","0.3242729519102832","0.09541912183995438","","2.93"
"77440","","","","","",""
"77441","0.06388546798029557","0.688641425389755","0.12930845225027443","0.40021953896816687","61250.0","2.74"
"77442","","","","","30877.0","2.4"
"77443","","","","","",""
"77444","","","","","","3.23"
"77445","0.40601503759398494","0.48639455782312924","0.27136191309419655","0.1399825021872266","23991.0","2.95"
"77446","0.7634338138925295","","","","4719.0","3.1"
"77447","0.1538230884557721","0.6368203309692672","0.3504955281605028","0.10140198211264201","30642.0","3.33"
"77448","","","","","","1.94"
"77449","0.26614028715085936","0.8382017445761575","0.26832108647159164","0.17563311901325285","","3.49"
"77450","0.2582862587626761","0.7096097118221012","0.13676201685617603","0.35128943441434246","41719.0","2.98"
"77451","","","","","10625.0","1.79"
"77453","","","","","17500.0","3.13"
"77454","","","","","26823.0","2.65"
"77455","0.21095444685466377","","0.4312370421561852","0.10089841050449205","25022.0","2.34"
"77456","0.14171511627906977","","","","28050.0","2.93"
"77457","","","","","16458.0","1.95"
"77458","","","","","22797.0","2.16"
"77459","0.14114219299781877","0.727906186267845","0.13485130786168847","0.3656689331429816","","3.14"
"77460","","","","","","3.58"
"77461","0.21475600309837337","0.520703933747412","0.29609804197774336","0.12635582476405127","","2.88"
"77464","","","","","35278.0","2.8"
"77465","0.21059063136456213","0.33500837520938026","0.3436256866830839","0.10361810949043379","","2.56"
"77466","","","","","29273.0","2.87"
"77467","","","","","","2.19"
"77468","","","","","8868.0","1.6"
"77469","0.25360412767464213","0.7090368482531592","0.2413451664955259","0.1759204928854335","30538.0","3.1"
"77470","","","","","","2.48"
"77471","0.4247287701607581","0.5812138728323699","0.3408051645297229","0.0848650587285932","","3.15"
"77473","","","","","","2.91"
"77474","0.2929421094369548","0.49336214881136153","0.31635590038793643","0.12751845826554875","28122.0","2.77"
"77475","","","","","41964.0","2.51"
"77476","","","","","36250.0","2.18"
"77477","0.47323346444611825","0.6022613900897905","0.18698557574769784","0.24602721864558716","","2.8"
"77478","0.1719051211130668","0.6253338956839589","0.1385639035209315","0.32680898253396173","41113.0","2.75"
"77479","0.14276156531682216","0.7143918636511402","0.09647940074906367","0.3540074906367041","","3.24"
"77480","0.2783063111349323","0.4292191435768262","0.35825940008449514","0.12463033375580904","26934.0","2.79"
"77481","","","","","","2.1"
"77482","0.19735155916275096","","0.358187134502924","0.06359649122807018","19647.0","2.75"
"77483","","","","","","3.2"
"77484","0.22689901697944592","0.4639103013314646","0.3456960974259618","0.1181843343481871","","3.0"
"77485","0.23861699537375214","0.4151681000781861","0.35929824561403506","0.156140350877193","","2.51"
"77486","0.20473848904783193","0.5797530864197531","0.3348252344416027","0.12745098039215685","","2.68"
"77488","0.37666618890640674","0.336402701043585","0.3189755529685681","0.08720499523759127","","2.61"
"77489","0.2557968970380818","0.7702552719200888","0.2459093837234271","0.18380931930427313","","3.06"
"77493","0.2073629734180193","0.7009491208962191","0.23644780119381167","0.20782068461444755","","3.19"
"77494","0.13434381797465733","0.8006080347448425","0.08579067990832696","0.40847975553857907","62710.0","3.23"
"77498","0.25157294727914636","0.7099874259026405","0.20004271157483677","0.233205198608823","","3.33"
"77502","0.35221497938007185","0.5435837130677642","0.32271524070169144","0.04984521512853874","23323.0","3.49"
"77503","0.4513544293500366","0.5182998819362455","0.31347114317425084","0.06152885682574917","22353.0","3.16"
"77504","0.5508860977288369","0.5700692041522492","0.2987389574482433","0.10782925348978353","","2.69"
"77505","0.2528576974507182","0.6934453781512605","0.27237679110711305","0.1704041637216475","","2.79"
"77506","0.5782716461971203","0.4669393319700068","0.3305653622395704","0.037989160161105866","","3.38"
"77507","","","","","",""
"77510","0.18012684989429176","0.5344186046511628","0.3719698512935425","0.0858627011611326","","2.7"
"77511","0.2568117825427767","0.5103418433578537","0.30954387620941914","0.11590196541145535","","2.9"
"77514","0.23477272727272727","0.33677991137370755","0.3910736579275905","0.05930087390761548","","2.6"
"77515","0.2789352275639852","0.4916290580870578","0.3386256152880996","0.099990348421967","","2.77"
"77517","0.08029896512073591","0.5469412477286493","0.35917241379310344","0.08413793103448276","30484.0","2.96"
"77518","0.29347450799861896","0.4796931407942238","0.20962199312714777","0.12515825646590703","25281.0","2.65"
"77519","0.08624708624708624","","","","22125.0","3.07"
"77520","0.3711509874708006","0.4805074666314259","0.25737919024814976","0.07566390944710492","21590.0","3.03"
"77521","0.35780679637225754","0.6056562085726911","0.2643105410476454","0.12300452154655347","","2.91"
"77523","0.19712998847805593","0.7052529182879378","0.2637666992505702","0.15949820788530467","45535.0","3.05"
"77530","0.36710561676968556","0.6222489683631361","0.33693454272343865","0.04904962736148824","","3.3"
"77531","0.44443716848929343","0.5321008403361345","0.2899115417017692","0.0974094355518113","","2.64"
"77532","0.19954251402837841","0.6088814085965821","0.3229519660050562","0.14135872196223978","","2.95"
"77533","","","","","25263.0","2.53"
"77534","0.20728853226345703","","0.28683385579937304","0.10815047021943573","36064.0","3.02"
"77535","0.20178152137452945","0.5417485909031328","0.3849370440923663","0.049621335315708774","","2.78"
"77536","0.23302280355070418","0.677461916756627","0.2471904669637667","0.1466770005812827","","2.98"
"77538","","","","","","2.71"
"77539","0.2688214426487978","0.6329309512312893","0.2635239001537223","0.1544908864651197","30869.0","2.81"
"77541","0.3592794579408362","0.37723106608779544","0.327971079981925","0.07383642114776322","23038.0","2.82"
"77545","0.18744163294347846","0.8042256251211475","0.21004057602036758","0.20232317606810407","","3.66"
"77546","0.17891214722460116","0.7079865673820995","0.15864414943255367","0.32406153105150665","","2.93"
"77547","0.37518971972073256","0.4120070629782225","0.28432927904107175","0.05200070509430636","20770.0","3.78"
"77550","0.5759963353183692","0.43146817248459957","0.255278310940499","0.15630198336532308","20462.0","2.23"
"77551","0.5118351434140908","0.44288635699678647","0.2544260843906757","0.13462673354971968","","2.37"
"77554","0.3303813740894158","0.5472914875322442","0.19277940922439107","0.24321989980998446","28349.0","1.9"
"77560","","","","","23750.0","2.53"
"77561","","","","","","1.85"
"77562","0.27328721690514546","0.47530186608122943","0.3829001999077349","0.04628632938643703","32135.0","2.96"
"77563","0.3314849044978435","0.5357941834451901","0.32466953809594534","0.11658993019456408","","2.55"
"77564","0.06505888951205833","","0.5236250968241674","0.06506584043377227","25405.0","2.29"
"77565","0.33077043778440296","0.6067477876106194","0.22575946733250105","0.2748647523928423","","2.19"
"77566","0.29242001584185695","0.6180482686253935","0.20581781066598623","0.21393212554223015","","2.59"
"77568","0.30002035416242623","0.5362687706795622","0.3217514985268719","0.1035253479630194","","2.72"
"77571","0.2508996290760117","0.6440872560275546","0.31775969756738986","0.11957593688362919","32992.0","2.85"
"77573","0.23377856473818598","0.7599729546991211","0.18357827351328143","0.28541874036340925","","2.84"
"77575","0.23910460826611643","0.4107142857142857","0.3298261665141812","0.0919487648673376","","2.84"
"77577","0.07520661157024794","","","","26729.0","2.52"
"77578","0.12804916285194706","0.7415990730011588","0.1935453251067869","0.2742287612719506","","3.13"
"77580","","","","","90813.0","3.77"
"77581","0.2170274817722939","0.6743681708232546","0.23722602502938533","0.2323515176657678","42770.0","2.84"
"77583","0.16024251184453545","0.6973160173160173","0.3149107943785508","0.1289245489883385","26569.0","3.56"
"77584","0.20556712743798522","0.7573500967117989","0.14323923877696318","0.309049625738421","","2.89"
"77585","0.21936056838365897","","","","16165.0","2.92"
"77586","0.2601552626827947","0.6582408198121263","0.1429431840995784","0.3348055945927859","","2.62"
"77587","0.39652257908717703","0.4607773851590106","0.3162935858803272","0.053486870426173054","","3.65"
"77590","0.40007952549786274","0.48851269649334944","0.31802611328997665","0.07367323636002582","21785.0","2.8"
"77591","0.44777686136312517","0.4897163120567376","0.2708404999426671","0.12154569430111226","","2.58"
"77597","","","","","","3.23"
"77598","0.7736140954018049","0.7019867549668874","0.22531394580304032","0.2025776602775942","","2.37"
"77611","0.19311943393924608","0.5006305170239597","0.36947327950788156","0.11341791618608228","","2.73"
"77612","0.18514355778072955","0.342447026657553","0.44362708302056747","0.08091878096381924","","2.8"
"77613","","","","","","2.09"
"77614","","","","","16632.0","3.06"
"77615","","","","","","2.88"
"77616","","","","","32188.0","2.17"
"77617","","","","","20682.0","1.73"
"77619","0.23632272581163613","0.49472990777338605","0.38514760147601473","0.11955719557195572","","2.51"
"77622","0.055162659123055166","","","","31250.0","2.95"
"77623","","","","","21641.0","2.84"
"77624","","","","","18316.0","1.96"
"77625","0.1215768144418519","0.2964231354642314","0.45877683564856575","0.06783330326537976","25866.0","2.67"
"77627","0.2340485468801352","0.5113101563686048","0.3351157438743739","0.15270069040205766","","2.37"
"77629","","","","","24833.0","2.64"
"77630","0.3147250972619834","0.39938329534790185","0.37555543658654106","0.10787515391616254","","2.46"
"77632","0.14628225875138404","0.45737465088442614","0.392231289934839","0.12791801100778136","27395.0","2.66"
"77640","0.31609848484848485","0.21957486568558748","0.3535973229224763","0.10234244283324039","19945.0","2.53"
"77642","0.37930941607412194","0.3741730981256891","0.3440418540297475","0.06974230370114147","21194.0","2.84"
"77650","0.13765182186234817","","0.22026431718061673","0.19383259911894274","29545.0","2.36"
"77651","0.2502745098039216","0.48627764455102584","0.31096471639124607","0.17753461366681555","","2.57"
"77655","","","","","22262.0","2.61"
"77656","0.22474420792661415","0.35123421895609575","0.4027996355504017","0.08978712830282448","","2.51"
"77657","0.2495572679844924","0.49271680216802166","0.32329025700595326","0.13801364890373166","30722.0","2.7"
"77659","0.10666942833471417","0.45056320400500627","0.38923212709620475","0.17299205648720212","34891.0","2.65"
"77660","0.10449129239230064","","","","27986.0","2.45"
"77661","0.21710526315789475","","","","32903.0","3.68"
"77662","0.18094585332419466","0.3481636677347794","0.4593657086223984","0.06799911903975334","","2.66"
"77663","","","","","27500.0","2.36"
"77664","0.014297385620915032","","0.4100119189511323","0.04886769964243146","","2.47"
"77665","0.19105328818392445","0.484830805134189","0.4246861924686193","0.07505230125523013","23603.0","2.45"
"77701","0.4234705311122731","0.2564549895324494","0.36129032258064514","0.04769585253456221","","2.58"
"77702","0.586687306501548","","0.27293064876957496","0.24608501118568232","","2.41"
"77703","0.47484028425812935","0.38458646616541353","0.41731102135025966","0.04870167339873052","15591.0","2.63"
"77705","0.3639304792716876","0.4138963761605271","0.3936468054558507","0.06206030150753769","","2.51"
"77706","0.35965710286913927","0.5561119671289163","0.2105237129716631","0.2805499233470155","32351.0","2.25"
"77707","0.29413539278387835","0.61019955654102","0.282446226759023","0.17681370761939483","25663.0","2.66"
"77708","0.45435262175462415","0.6019300361881785","0.3227254181966544","0.12416700666394669","23916.0","2.62"
"77713","0.3007340401868466","0.5038845726970034","0.270148155931491","0.20878428076074393","31406.0","2.46"
"77801","0.801471489883507","0.4468690702087287","0.2094831911690918","0.13961364776718516","15936.0","2.47"
"77802","0.4491998511350949","0.6040543053747442","0.18886964829521705","0.24762644055651759","","2.33"
"77803","0.41944142183532823","0.5315420560747663","0.3636622932116372","0.06514546491728465","19047.0","3.1"
"77807","0.2979088471849866","0.544973544973545","0.26876038049222406","0.1310584327344104","","2.86"
"77808","0.14108374384236452","0.6552335895919574","0.24192164712610809","0.20689162138976266","31363.0","2.7"
"77830","0.1629906542056075","","0.34245134139926353","0.10415570752235666","35904.0","2.59"
"77831","0.08790072388831438","0.497789566755084","0.5451127819548872","0.05404135338345865","23171.0","2.4"
"77833","0.27631775980832585","0.45188284518828453","0.3104340479459288","0.15138874221142676","22468.0","2.77"
"77835","0.20336391437308868","","0.3644388398486759","0.24337957124842372","37552.0","2.23"
"77836","0.25203252032520324","0.35362232779097386","0.3421344848858729","0.10302282541640963","","2.73"
"77837","0.464562569213732","","0.4145420207743154","0.07554296506137866","","2.84"
"77840","0.8663133989401968","0.4773425499231951","0.14078482425144132","0.2467918913892505","8481.0","2.29"
"77845","0.3267746413697362","0.6737256088337619","0.12975712373302734","0.28230381844839675","","2.74"
"77853","0.16213921901528014","","","","24919.0","2.58"
"77855","","","","","","1.6"
"77856","0.25774526678141135","0.39316860465116277","0.3105105105105105","0.18678678678678678","","2.6"
"77857","","","","","","2.62"
"77859","0.3079076277116865","0.4559068219633943","0.4099576271186441","0.08283898305084746","20366.0","2.81"
"77861","0.13081861958266452","","0.3410633484162896","0.11481900452488687","27458.0","2.69"
"77864","0.3665843113032736","0.43984547461368656","0.3614741804156846","0.09427898007285195","21153.0","2.29"
"77865","0.06827048114434331","","0.3719512195121951","0.12195121951219512","","2.4"
"77867","","","","","27727.0","1.81"
"77868","0.2769111969111969","0.3782847242275484","0.3593484292490826","0.07688176854918106","","2.67"
"77871","0.1468558282208589","","0.3896353166986564","0.12236084452975048","","2.29"
"77872","0.18426501035196688","","","","","2.54"
"77873","0.15190839694656488","","","","","2.56"
"77876","","","","","","2.43"
"77878","","","","","","3.28"
"77879","0.16200891049007696","0.357017028772754","0.40380249716231553","0.09619750283768445","","2.54"
"77880","0.14864864864864866","","0.18067632850241547","0.07729468599033816","","2.3"
"77901","0.48727298898831656","0.5088478676002546","0.33673084182710455","0.08354095885239714","20644.0","2.81"
"77904","0.23607365744664457","0.5224859053363052","0.25524985962942165","0.2034811903425042","32759.0","2.53"
"77905","0.143731757670677","0.47843397478433974","0.3375163136231302","0.13191446641903423","","2.76"
"77950","","","","","31932.0","1.63"
"77951","0.21769297484822203","","0.37976190476190474","0.006547619047619048","20746.0","2.98"
"77954","0.256016236590316","0.3288973384030418","0.3686727315138792","0.09785397714019127","","2.88"
"77957","0.2809517908043128","0.45182724252491696","0.3078170028818444","0.14103025936599423","","2.8"
"77960","","","","","","3.0"
"77961","","","","","","2.8"
"77962","0.3143855192124484","","0.396848842934515","0.08813392417528311","","3.13"
"77963","0.19143940762145567","0.302351011481684","0.35985897758750945","0.10123394610929237","","2.56"
"77964","0.23034204215574908","0.347544727826418","0.42022768520046194","0.1341362811417258","25078.0","2.39"
"77968","0.16019223067681218","","0.3692590324556032","0.09736680955296999","","2.88"
"77969","","","","","24688.0","3.59"
"77970","","","","","36926.0","1.83"
"77971","","","","","33750.0","2.62"
"77973","","","","","","3.45"
"77974","","","","","31429.0","2.92"
"77975","0.2587926509186352","","0.40193164933135217","0.10326894502228826","","2.55"
"77976","","","","","40766.0","2.96"
"77977","","","","","21875.0","3.29"
"77978","","","","","","2.31"
"77979","0.2736583367472347","0.40572057205720574","0.3030846791421003","0.10347774075023498","27270.0","2.68"
"77982","","","","","25139.0","2.76"
"77983","0.3445309299467431","","0.46139119336311424","0.08487555839183153","20326.0","2.82"
"77984","0.19640597317134903","0.3829787234042553","0.4498751337852301","0.1216553692472351","","2.44"
"77987","","","","","","2.42"
"77988","","","","","","2.93"
"77990","","","","","24196.0","2.82"
"77991","","","","","33480.0","3.16"
"77993","","","","","50109.0","2.06"
"77994","","","","","","2.27"
"77995","0.27140511376964577","0.41253993610223644","0.3831279945242984","0.10369609856262833","22205.0","2.56"
"78001","","","","","",""
"78002","0.20478117885150518","0.4923167848699764","0.31475113122171944","0.07131221719457013","","3.58"
"78003","0.16081906358519937","0.5262803234501348","0.2823175319789315","0.14597441685477802","","2.37"
"78004","0.016051364365971106","","0.23098859315589354","0.14543726235741444","42500.0","2.59"
"78005","","","","","","2.45"
"78006","0.25429913172742324","0.6327118007758729","0.19270451322673707","0.2923573419392695","29524.0","2.7"
"78007","","","","","17105.0","3.93"
"78008","","","","","37794.0","2.66"
"78009","0.10717299578059072","0.5653973509933775","0.2739432851792402","0.1606919921526663","25515.0","3.0"
"78010","0.16810035842293908","0.4677268475210477","0.26286509040333794","0.20584144645340752","24778.0","2.35"
"78011","0.16137931034482758","","0.3741159830268741","0.05586987270155587","16376.0","3.18"
"78012","","","","","21086.0","2.37"
"78013","0.23242769500438212","0.44127190136275146","0.34227848101265823","0.12962025316455697","","2.74"
"78014","0.3020288642543401","0.1744906997342781","0.3426318981200728","0.08489993935718618","18389.0","3.18"
"78015","0.0655315232397607","0.7012317387568032","0.1376491956408926","0.3369226777374157","49060.0","2.87"
"78016","0.19900266728516758","0.4336902800658979","0.3036649214659686","0.10690761695659518","","2.84"
"78017","0.3370307167235495","","0.35900033772374196","0.05065856129685917","15128.0","3.13"
"78019","0.28470380194518125","","0.323","0.086","13750.0","3.29"
"78021","","","","","22315.0","5.79"
"78022","0.21789542769634654","0.315136476426799","0.3206724782067248","0.12702366127023662","","3.03"
"78023","0.10367856756073789","0.7540962288686606","0.15670966281964246","0.2918081013804028","46842.0","3.21"
"78024","0.23345588235294118","","0.18442256042972247","0.2945389435989257","","2.08"
"78025","0.19568245125348188","0.37345003646973013","0.3556201550387597","0.15859173126614987","","2.57"
"78026","0.3086312118570183","0.4220640569395018","0.40815782458011196","0.052252732604638766","27948.0","2.8"
"78027","","","","","","2.94"
"78028","0.34002730088727884","0.45454545454545453","0.2745262569051115","0.18642053003286482","","2.36"
"78029","","","","","",""
"78039","0.10316040548598689","","0.3212709620476611","0.1915269196822595","22903.0","2.81"
"78040","0.5448210093896714","0.30876847290640397","0.273997979117548","0.049890535533849784","13377.0","3.56"
"78041","0.4482996799668455","0.5042746828461114","0.23407792958866477","0.13265379888672016","","3.3"
"78043","0.40417603889759846","0.49305358661752197","0.2649309563507332","0.07913299987174555","","3.78"
"78044","","","","","","4.39"
"78045","0.22285101965643103","0.7618576322801675","0.20338587273788675","0.23417980151780501","","3.59"
"78046","0.2677043762932765","0.5931040707645094","0.25474419310763624","0.06634279641718537","15323.0","4.35"
"78050","","","","","19637.0","2.74"
"78052","0.17311313921483412","0.49941792782305006","0.30551816958277256","0.09062359802602064","25184.0","3.31"
"78055","0.31713100177830467","","0.3333333333333333","0.09691358024691359","","2.45"
"78056","0.010969976905311778","","0.3531073446327684","0.23516949152542374","44861.0","2.54"
"78057","","","","","23704.0","2.28"
"78058","","","","","34145.0","2.43"
"78059","0.06692429299139294","0.48645465253239106","0.40716448032290614","0.09661957618567103","","3.03"
"78060","","","","","","2.57"
"78061","0.3378846153846154","0.44883720930232557","0.3219310344827586","0.09020689655172413","","3.27"
"78063","0.15095350332119134","0.585553772070626","0.29295122304240845","0.172818063395571","","2.56"
"78064","0.36391350584898974","0.5125686217856111","0.35322876349562027","0.13067834589529437","26561.0","2.78"
"78065","0.1787448636533433","0.466796875","0.3524693299779805","0.0627555835168292","21188.0","3.41"
"78066","","","","","31172.0","3.22"
"78067","","","","","14563.0","2.79"
"78069","0.1794503323154302","0.5296381832178599","0.3813193588162762","0.07274969173859433","","3.32"
"78070","0.12266455403710305","0.6437847866419295","0.26449736411561536","0.2262315942555899","","2.78"
"78071","0.26306740027510317","","0.3786466165413534","0.09834586466165414","","2.64"
"78072","","","","","","2.66"
"78073","0.22772540167308458","0.4441873915558126","0.3536184210526316","0.04194078947368421","19686.0","3.4"
"78075","","","","","13631.0","2.63"
